62.171.148.101 - - [02/Jan/2026:01:08:24 +0100] "GET /wp-admin/css/ HTTP/1.1" 404 646 "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" mobilnyit.pl
46.105.42.96 - - [02/Jan/2026:12:35:08 +0100] "GET / HTTP/1.1" 200 19402 "-" "Mozilla/5.0 (compatible; MJ12bot/v2.0.4; http://mj12bot.com/)" mobilnyit.pl
90.69.150.97 - - [02/Jan/2026:12:44:15 +0100] "GET /.git/config HTTP/1.1" 404 644 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36" mobilnyit.pl
90.69.150.97 - - [02/Jan/2026:12:44:22 +0100] "GET /.git/config HTTP/1.1" 404 644 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36" mobilnyit.pl
213.180.203.136 - - [02/Jan/2026:13:04:40 +0100] "GET /robots.txt HTTP/1.1" 404 643 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
213.180.203.244 - - [02/Jan/2026:13:04:41 +0100] "GET /shop/dla-gracza/5 HTTP/1.1" 404 650 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
83.168.90.16 - - [02/Jan/2026:13:07:42 +0100] "HEAD /?x995=wwC5 HTTP/1.1" 200 - "-" "Go-http-client/1.1" mobilnyit.pl
213.180.203.215 - - [02/Jan/2026:13:17:45 +0100] "GET /category/mobile/ HTTP/1.1" 404 649 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
213.180.203.215 - - [02/Jan/2026:13:18:09 +0100] "GET /shop/brands/california-access HTTP/1.1" 404 662 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:23 +0100] "GET / HTTP/1.1" 200 19402 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:23 +0100] "GET /css/bootstrap-icons.css HTTP/1.1" 200 88587 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:23 +0100] "GET /css/bootstrap.min.css HTTP/1.1" 200 194901 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:23 +0100] "GET /css/templatemo-barber-shop.css HTTP/1.1" 200 16571 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:24 +0100] "GET /js/click-scroll.js HTTP/1.1" 200 1252 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:24 +0100] "GET /js/custom.js HTTP/1.1" 200 701 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:24 +0100] "GET /js/bootstrap.min.js HTTP/1.1" 200 60480 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:24 +0100] "GET /js/jquery.min.js HTTP/1.1" 200 85658 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:24 +0100] "GET /images/okrlogo.png HTTP/1.1" 200 113841 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:24 +0100] "GET /images/services/diagnoza.png HTTP/1.1" 200 1835278 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:24 +0100] "GET /images/services/system.png HTTP/1.1" 200 988158 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:24 +0100] "GET /images/services/wymianapodzesp.png HTTP/1.1" 200 1013209 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:24 +0100] "GET /images/services/pomoconline.png HTTP/1.1" 200 917194 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:24 +0100] "GET /images/mit.jpg HTTP/1.1" 200 12784 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:24 +0100] "GET /images/barber-customer-giving-high-five.jpg HTTP/1.1" 404 676 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:24 +0100] "GET /images/client-doing-hair-cut-barber-shop-salon.jpg HTTP/1.1" 404 683 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:24 +0100] "GET /fonts/bootstrap-icons.woff2?8d200481aa7f02a2d63a331fc782cfaf HTTP/1.1" 200 112440 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
104.28.131.103 - - [02/Jan/2026:13:18:25 +0100] "GET /images/icon.png HTTP/1.1" 200 108439 "https://www.mobilnyit.pl/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
95.108.213.96 - - [02/Jan/2026:13:18:44 +0100] "GET /shop/mikrofony/4 HTTP/1.1" 404 649 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
5.255.231.35 - - [02/Jan/2026:13:26:12 +0100] "GET /shop/product/philips-223v5lsb2 HTTP/1.1" 404 663 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
95.108.213.177 - - [02/Jan/2026:13:30:08 +0100] "GET /shop/brands/logic/4 HTTP/1.1" 404 652 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
5.255.231.133 - - [02/Jan/2026:13:34:52 +0100] "GET /robots.txt HTTP/1.1" 404 643 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
95.108.213.200 - - [02/Jan/2026:13:34:52 +0100] "GET /tips-campus-technology-protection/ HTTP/1.1" 404 667 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
213.180.203.36 - - [02/Jan/2026:13:43:46 +0100] "GET /shop/brands/bitfenix HTTP/1.1" 404 653 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
170.106.73.216 - - [02/Jan/2026:13:52:16 +0100] "GET / HTTP/1.1" 200 19402 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" mobilnyit.pl
87.250.224.30 - - [02/Jan/2026:14:08:16 +0100] "GET /shop/brands/samsung/5 HTTP/1.1" 404 654 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
182.42.111.213 - - [02/Jan/2026:14:10:06 +0100] "GET / HTTP/1.1" 200 19402 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
87.250.224.2 - - [02/Jan/2026:14:13:50 +0100] "GET /robots.txt HTTP/1.1" 404 643 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
95.108.213.121 - - [02/Jan/2026:14:13:51 +0100] "GET /shop/product/chieftec-gpe-500s-eco HTTP/1.1" 404 667 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
83.168.78.112 - - [02/Jan/2026:14:16:18 +0100] "GET / HTTP/1.1" 200 19402 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36" mobilnyit.pl
87.250.224.49 - - [02/Jan/2026:14:18:22 +0100] "GET /tag/laptop/ HTTP/1.1" 404 644 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
87.250.224.85 - - [02/Jan/2026:15:04:40 +0100] "GET /robots.txt HTTP/1.1" 404 643 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
5.255.231.145 - - [02/Jan/2026:15:33:59 +0100] "GET /shop/sluchawki/3 HTTP/1.1" 404 649 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
43.153.102.138 - - [02/Jan/2026:15:43:18 +0100] "GET / HTTP/1.1" 200 19402 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" www.mobilnyit.pl
213.180.203.56 - - [02/Jan/2026:15:46:50 +0100] "GET /shop/brands/aoc/4 HTTP/1.1" 404 650 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
47.128.56.69 - - [02/Jan/2026:15:50:39 +0100] "GET /robots.txt HTTP/1.1" 404 643 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)" mobilnyit.pl
47.128.41.12 - - [02/Jan/2026:15:51:49 +0100] "GET /robots.txt HTTP/1.1" 404 643 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)" mobilnyit.pl
74.7.228.27 - - [02/Jan/2026:16:03:51 +0100] "GET /robots.txt HTTP/1.1" 404 643 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; robots.txt; +https://openai.com/searchbot" mobilnyit.pl
74.125.208.4 - - [02/Jan/2026:16:11:59 +0100] "GET /.well-known/traffic-advice HTTP/1.1" 404 659 "-" "Chrome Privacy Preserving Prefetch Proxy" mobilnyit.pl
72.14.201.75 - - [02/Jan/2026:16:11:59 +0100] "GET / HTTP/1.1" 200 19402 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" mobilnyit.pl
87.250.224.39 - - [02/Jan/2026:16:31:02 +0100] "GET /robots.txt HTTP/1.1" 404 643 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
95.108.213.189 - - [02/Jan/2026:16:31:03 +0100] "GET /shop/brands/ugo/1 HTTP/1.1" 404 650 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
114.119.152.70 - - [02/Jan/2026:16:53:43 +0100] "GET /shop/brands/silentiumpc/1 HTTP/1.1" 404 658 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" mobilnyit.pl
213.180.203.194 - - [02/Jan/2026:17:04:40 +0100] "GET /robots.txt HTTP/1.1" 404 643 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
138.246.253.7 - - [02/Jan/2026:17:30:19 +0100] "HEAD / HTTP/1.1" 200 - "-" "quic-go-HTTP/3" www.mobilnyit.pl
213.180.203.160 - - [02/Jan/2026:18:22:06 +0100] "GET /robots.txt HTTP/1.1" 404 643 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
213.180.203.23 - - [02/Jan/2026:18:22:07 +0100] "GET /shop/chlodzenie-procesora/4 HTTP/1.1" 404 660 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
114.119.157.57 - - [02/Jan/2026:18:27:56 +0100] "GET /shop/mikrofony/3 HTTP/1.1" 404 649 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" mobilnyit.pl
213.180.203.80 - - [02/Jan/2026:19:30:35 +0100] "GET /robots.txt HTTP/1.1" 404 643 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
5.255.231.181 - - [02/Jan/2026:19:30:36 +0100] "GET /shop/brands/creative/1 HTTP/1.1" 404 655 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:42 +0100] "GET /wp-content/plugins/hellopress/wp_filemanager.php HTTP/1.1" 404 681 "-" "-" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:42 +0100] "GET /lisa.php HTTP/1.1" 404 9 "-" "-" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:44 +0100] "GET /000.php HTTP/1.1" 404 9 "-" "-" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:44 +0100] "GET /xxxx.php HTTP/1.1" 404 9 "-" "-" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:45 +0100] "GET /bless14.php HTTP/1.1" 404 9 "-" "-" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:45 +0100] "GET /ws35.php HTTP/1.1" 404 9 "-" "-" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:45 +0100] "GET /87.php HTTP/1.1" 404 9 "-" "-" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:45 +0100] "GET /nox.php HTTP/1.1" 404 9 "-" "-" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:46 +0100] "GET /mini.php HTTP/1.1" 404 9 "-" "-" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:46 +0100] "GET /acwfihfh.php HTTP/1.1" 404 9 "-" "-" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:46 +0100] "GET /f8.php HTTP/1.1" 404 9 "-" "-" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:47 +0100] "GET /bras.php HTTP/1.1" 404 9 "-" "-" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:47 +0100] "GET /an8.php HTTP/1.1" 404 9 "-" "-" mobilnyit.pl
4.196.97.109 - - [02/Jan/2026:19:41:47 +0100] "GET /esp.php HTTP/1.1" 404 9 "-" "-" mobilnyit.pl
